,elapsed time since start of model run (hours),net allwave rad (W/m^2),sensible heat transfer (W/m^2),latent heat exchange (W/m^2),snow/soil heat exchange (W/m^2),advected heat from precip. (W/m^2),sum of e.b. terms for snowcover (W/m^2),heat exchange between snow layers (W/m^2),sum of e.b. terms for surface layer (W/m^2),surface layer cold content (J/m^2),lower layer cold content (J/m^2),snowcover cold content (J/m^2),evaporation (kg/m^2),melt (kg/m^2),"predicted runoff (kg, or mm/m^2)",predicted depth of surface layer (m),"predicted   ""   of lower layer (m)","predicted   ""   of snowcover (m)",predicted average snow density (kg/m^3),predicted specific mass of surface layer (kg/m^2),"predicted    ""      ""   of lower layer (kg/m^2)","predicted    ""      ""   of snowcover (kg/m^2)",predicted liquid H2O in snowcover (kg/m^2),predicted temperature of surface layer (C),"predicted      ""      of lower layer (C)",predicted average temp of snowcover (C)
2020-05-22 09:00:00,5625,126.18,4.291,0.018,0.053,0.0,130.541,12.326,142.815,-1485741.971,-68766.149,-1554508.12,0.0,0.0,0.0,0.25,1.057,1.307,555.98,138.995,587.487,726.482,0.0,-5.174,-0.055,-1.015
2020-05-22 10:00:00,5626,185.687,8.787,-1.565,0.146,0.0,193.056,9.86,202.77,-755770.475,-103735.765,-859506.24,-0.002,0.0,0.0,0.25,1.057,1.307,555.979,138.995,587.485,726.48,0.0,-2.615,-0.083,-0.561
2020-05-22 11:00:00,5627,288.495,20.223,-9.068,0.22,0.0,299.87,5.363,305.013,0.0,0.0,0.0,-0.011,1.026,0.0,0.25,1.055,1.305,556.757,139.189,587.279,726.468,0.649,0.0,0.0,0.0
2020-05-22 12:00:00,5628,364.492,18.649,-15.674,0.0,61.155,428.622,0.0,428.622,0.0,0.0,0.0,-0.02,4.625,5.237,0.25,1.047,1.297,560.164,140.041,586.25,726.291,5.1,0.0,0.0,0.0
2020-05-22 13:00:00,5629,419.689,18.687,-14.699,0.0,66.09,489.766,0.0,489.766,0.0,0.0,0.0,-0.019,5.285,10.385,0.25,1.037,1.287,560.107,140.027,580.941,720.968,5.064,0.0,0.0,0.0
2020-05-22 14:00:00,5630,447.802,23.529,-18.285,0.0,68.379,521.425,0.0,521.425,0.0,0.0,0.0,-0.023,5.627,10.725,0.25,1.027,1.277,560.045,140.011,575.289,715.3,5.026,0.0,0.0,0.0
2020-05-22 15:00:00,5631,450.091,21.394,-16.956,0.0,73.892,528.42,0.0,528.42,0.0,0.0,0.0,-0.022,5.702,10.802,0.25,1.017,1.267,559.981,139.995,569.561,709.556,4.987,0.0,0.0,0.0
2020-05-22 16:00:00,5632,420.332,24.144,-18.076,0.0,39.875,466.275,0.0,466.275,0.0,0.0,0.0,-0.023,5.032,7.586,0.25,1.008,1.258,559.938,139.985,564.502,704.487,4.952,0.0,0.0,0.0
2020-05-22 17:00:00,5633,294.591,19.317,-14.69,0.0,0.0,299.219,0.0,299.219,0.0,0.0,0.0,-0.019,3.229,3.235,0.25,1.002,1.252,559.919,139.98,561.254,701.233,4.93,0.0,0.0,0.0
2020-05-22 18:00:00,5634,317.666,24.161,-17.339,0.0,0.0,324.488,0.0,324.488,0.0,0.0,0.0,-0.022,3.502,3.507,0.25,0.996,1.246,559.899,139.975,557.73,697.705,4.906,0.0,0.0,0.0
2020-05-22 19:00:00,5635,-0.57,19.765,-16.763,0.0,0.0,2.433,0.0,2.433,0.0,0.0,0.0,-0.021,0.026,0.008,0.25,0.996,1.246,559.898,139.974,557.701,697.676,4.905,0.0,0.0,0.0
2020-05-22 20:00:00,5636,-28.786,16.359,-15.068,0.0,0.0,-27.495,0.0,-27.495,0.0,0.0,0.0,-0.019,0.0,0.0,0.25,0.996,1.246,559.883,139.971,557.686,697.657,4.592,0.0,0.0,0.0
2020-05-22 21:00:00,5637,-71.287,9.326,-9.063,0.0,0.0,-71.024,0.0,-71.024,0.0,0.0,0.0,-0.012,0.0,0.0,0.25,0.996,1.246,559.875,139.969,557.677,697.645,3.815,0.0,0.0,0.0
2020-05-22 22:00:00,5638,-81.804,3.841,-6.026,0.0,0.0,-83.988,0.0,-83.988,-47006.693,0.0,-47006.693,-0.008,0.0,0.0,0.25,0.996,1.246,559.869,139.967,557.67,697.638,3.043,-0.159,0.0,-0.032
2020-05-22 23:00:00,5639,-83.305,3.429,-16.148,0.0,0.0,-96.025,0.364,-95.661,-187718.554,0.0,-187718.554,-0.021,0.0,0.0,0.25,0.996,1.246,559.853,139.963,557.654,697.617,2.41,-0.634,0.0,-0.127
2020-05-23 00:00:00,5640,-81.438,4.514,-10.22,0.0,0.0,-87.143,1.436,-85.707,-334932.107,0.0,-334932.107,-0.013,0.0,0.0,0.25,0.996,1.246,559.844,139.961,557.643,697.604,1.9,-1.133,0.0,-0.227
2020-05-23 01:00:00,5641,-89.616,7.386,-9.073,0.0,0.0,-91.303,2.532,-88.771,-527348.37,0.0,-527348.37,-0.012,0.0,0.0,0.25,0.996,1.246,559.835,139.959,557.634,697.593,1.481,-1.787,0.0,-0.357
2020-05-23 02:00:00,5642,-83.301,4.246,-5.862,0.0,0.0,-84.917,3.916,-81.001,-719811.63,0.0,-719811.63,-0.007,0.0,0.0,0.25,0.996,1.246,559.829,139.957,557.628,697.585,1.135,-2.444,0.0,-0.488
